"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"405","P17b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"406","En una tienda departamental","6","35.3","1","11.1","5","62.5","0","NaN","2","28.6","2","40","1","33.3","1","50","0","NaN","0","NaN","1","100","3","33.3","1","20","1","50","0","0","0","NaN","1","50","1","50","4","50","0","0","3","42.9","2","33.3","1","50","0","0","0","NaN"
"407","En una tienda propia de la marca","6","35.3","5","55.6","1","12.5","0","NaN","2","28.6","1","20","2","66.7","1","50","0","NaN","0","NaN","0","0","4","44.4","2","40","0","0","2","100","0","NaN","1","50","0","0","1","12.5","2","66.7","2","28.6","2","33.3","0","0","2","100","0","NaN"
"408","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","2","11.8","1","11.1","1","12.5","0","NaN","1","14.3","1","20","0","0","0","0","0","NaN","0","NaN","0","0","0","0","1","20","1","50","0","0","0","NaN","0","0","1","50","1","12.5","0","0","1","14.3","1","16.7","0","0","0","0","0","NaN"
"409","En una tienda de Autoservicio","3","17.6","2","22.2","1","12.5","0","NaN","2","28.6","1","20","0","0","0","0","0","NaN","0","NaN","0","0","2","22.2","1","20","0","0","0","0","0","NaN","0","0","0","0","2","25","1","33.3","1","14.3","1","16.7","1","50","0","0","0","NaN"
"410","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"411","Total","17","100","9","100","8","100","0","NaN","7","100","5","100","3","100","2","100","0","NaN","0","NaN","1","100","9","100","5","100","2","100","2","100","0","NaN","2","100","2","100","8","100","3","100","7","100","6","100","2","100","2","100","0","NaN"
"412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"413","P17b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"414","En una tienda departamental","9","40.9","3","30","6","50","0","NaN","3","50","3","42.9","1","33.3","2","33.3","0","NaN","0","NaN","1","33.3","5","50","1","16.7","2","66.7","0","0","0","NaN","3","75","0","0","5","55.6","1","25","4","44.4","4","50","1","50","0","0","0","NaN"
"415","En una tienda propia de la marca","5","22.7","3","30","2","16.7","0","NaN","0","0","1","14.3","1","33.3","3","50","0","NaN","0","NaN","1","33.3","2","20","2","33.3","0","0","1","33.3","0","NaN","0","0","0","0","2","22.2","2","50","2","22.2","2","25","0","0","1","33.3","0","NaN"
"416","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","5","22.7","2","20","3","25","0","NaN","1","16.7","2","28.6","1","33.3","1","16.7","0","NaN","0","NaN","1","33.3","1","10","3","50","0","0","1","33.3","0","NaN","1","25","1","50","1","11.1","1","25","2","22.2","2","25","0","0","1","33.3","0","NaN"
"417","En una tienda de Autoservicio","3","13.6","2","20","1","8.3","0","NaN","2","33.3","1","14.3","0","0","0","0","0","NaN","0","NaN","0","0","2","20","0","0","1","33.3","1","33.3","0","NaN","0","0","1","50","1","11.1","0","0","1","11.1","0","0","1","50","1","33.3","0","NaN"
"418","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"419","Total","22","100","10","100","12","100","0","NaN","6","100","7","100","3","100","6","100","0","NaN","0","NaN","3","100","10","100","6","100","3","100","3","100","0","NaN","4","100","2","100","9","100","4","100","9","100","8","100","2","100","3","100","0","NaN"
"420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"421","P17b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"422","En una tienda departamental","1","20","0","0","1","50","0","NaN","0","0","1","33.3","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","1","25","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","1","25","0","NaN","0","NaN","0","0","1","50","0","0","0","NaN"
"423","En una tienda propia de la marca","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"424","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","2","40","2","66.7","0","0","0","NaN","0","0","2","66.7","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","1","25","1","100","0","NaN","1","100","0","NaN","0","NaN","0","NaN","1","25","0","NaN","0","NaN","1","50","0","0","1","100","0","NaN"
"425","En una tienda de Autoservicio","2","40","1","33.3","1","50","0","NaN","2","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","50","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","2","50","0","NaN","0","NaN","1","50","1","50","0","0","0","NaN"
"426","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"427","Total","5","100","3","100","2","100","0","NaN","2","100","3","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","4","100","1","100","0","NaN","1","100","0","NaN","0","NaN","0","NaN","4","100","0","NaN","0","NaN","2","100","2","100","1","100","0","NaN"
"428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"429","P17c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"430","Por internet","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN"
"431","En un tianguis/Mercado","1","33.3","0","0","1","50","0","NaN","0","0","0","NaN","0","NaN","1","50","0","NaN","0","NaN","0","NaN","0","0","1","100","0","0","0","0","0","NaN","0","NaN","0","NaN","1","100","0","0","1","50","0","NaN","0","0","0","NaN","0","NaN"
"432","En una plaza de electrónicos","1","33.3","0","0","1","50","0","NaN","1","100","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","1","100","0","0","0","NaN","0","NaN","0","NaN","0","0","1","100","0","0","0","NaN","1","100","0","NaN","0","NaN"
"433","Me lo vendió amigo/familiar","1","33.3","1","100","0","0","0","NaN","0","0","0","NaN","0","NaN","1","50","0","NaN","0","NaN","0","NaN","1","100","0","0","0","0","1","100","0","NaN","0","NaN","0","NaN","0","0","0","0","1","50","0","NaN","0","0","0","NaN","0","NaN"
"434","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN"
"435","Total","3","100","1","100","2","100","0","NaN","1","100","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","1","100","1","100","1","100","1","100","0","NaN","0","NaN","0","NaN","1","100","1","100","2","100","0","NaN","1","100","0","NaN","0","NaN"
"436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"437","P17c_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"438","Por internet","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN"
"439","En un tianguis/Mercado","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN"
"440","En una plaza de electrónicos","2","50","1","50","1","50","0","NaN","1","100","1","100","0","NaN","0","0","0","NaN","0","NaN","0","NaN","1","50","0","0","1","100","0","0","0","NaN","0","NaN","1","100","0","0","1","100","0","0","0","NaN","2","100","0","NaN","0","NaN"
"441","Me lo vendió amigo/familiar","2","50","1","50","1","50","0","NaN","0","0","0","0","0","NaN","2","100","0","NaN","0","NaN","0","NaN","1","50","1","100","0","0","1","100","0","NaN","0","NaN","0","0","1","100","0","0","2","100","0","NaN","0","0","0","NaN","0","NaN"
"442","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN"
"443","Total","4","100","2","100","2","100","0","NaN","1","100","1","100","0","NaN","2","100","0","NaN","0","NaN","0","NaN","2","100","1","100","1","100","1","100","0","NaN","0","NaN","1","100","1","100","1","100","2","100","0","NaN","2","100","0","NaN","0","NaN"
"444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"445","P17d_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"446","Es un plan","7","35","4","40","3","30","0","NaN","2","25","0","0","3","100","2","50","0","NaN","0","NaN","1","100","2","20","3","50","1","33.3","1","33.3","0","NaN","0","0","1","50","3","33.3","2","50","3","33.3","4","66.7","0","0","0","0","0","NaN"
"447","De contado/débito","8","40","3","30","5","50","0","NaN","5","62.5","3","60","0","0","0","0","0","NaN","0","NaN","0","0","5","50","1","16.7","2","66.7","0","0","0","NaN","2","100","1","50","3","33.3","2","50","4","44.4","0","0","3","100","1","50","0","NaN"
"448","Tarjeta de crédito","3","15","2","20","1","10","0","NaN","1","12.5","2","40","0","0","0","0","0","NaN","0","NaN","0","0","2","20","1","16.7","0","0","1","33.3","0","NaN","0","0","0","0","2","22.2","0","0","0","0","2","33.3","0","0","1","50","0","NaN"
"449","Otro (Especificar)","2","10","1","10","1","10","0","NaN","0","0","0","0","0","0","2","50","0","NaN","0","NaN","0","0","1","10","1","16.7","0","0","1","33.3","0","NaN","0","0","0","0","1","11.1","0","0","2","22.2","0","0","0","0","0","0","0","NaN"
"450","No sabe / no contestó","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"451","Total","20","100","10","100","10","100","0","NaN","8","100","5","100","3","100","4","100","0","NaN","0","NaN","1","100","10","100","6","100","3","100","3","100","0","NaN","2","100","2","100","9","100","4","100","9","100","6","100","3","100","2","100","0","NaN"
"452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"453","P17d_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"454","Es un plan","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"455","De contado/débito","15","57.7","7","58.3","8","57.1","0","NaN","4","57.1","5","62.5","2","66.7","4","50","0","NaN","0","NaN","2","66.7","6","50","4","57.1","3","75","1","25","0","NaN","3","75","2","66.7","7","70","2","40","6","54.5","5","62.5","3","75","1","33.3","0","NaN"
"456","Tarjeta de crédito","9","34.6","4","33.3","5","35.7","0","NaN","3","42.9","3","37.5","1","33.3","2","25","0","NaN","0","NaN","1","33.3","5","41.7","2","28.6","1","25","2","50","0","NaN","1","25","1","33.3","2","20","3","60","3","27.3","3","37.5","1","25","2","66.7","0","NaN"
"457","Otro (Especificar)","2","7.7","1","8.3","1","7.1","0","NaN","0","0","0","0","0","0","2","25","0","NaN","0","NaN","0","0","1","8.3","1","14.3","0","0","1","25","0","NaN","0","0","0","0","1","10","0","0","2","18.2","0","0","0","0","0","0","0","NaN"
"458","No sabe / no contestó","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"459","Total","26","100","12","100","14","100","0","NaN","7","100","8","100","3","100","8","100","0","NaN","0","NaN","3","100","12","100","7","100","4","100","4","100","0","NaN","4","100","3","100","10","100","5","100","11","100","8","100","4","100","3","100","0","NaN"
"460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"461","P17d_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"462","Es un plan","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"463","De contado/débito","3","60","1","33.3","2","100","0","NaN","1","50","2","66.7","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","3","75","0","0","0","NaN","1","100","0","NaN","0","NaN","0","NaN","2","50","0","NaN","0","NaN","1","50","1","50","1","100","0","NaN"
"464","Tarjeta de crédito","2","40","2","66.7","0","0","0","NaN","1","50","1","33.3","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","1","25","1","100","0","NaN","0","0","0","NaN","0","NaN","0","NaN","2","50","0","NaN","0","NaN","1","50","1","50","0","0","0","NaN"
"465","Otro (Especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"466","No sabe / no contestó","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"467","Total","5","100","3","100","2","100","0","NaN","2","100","3","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","4","100","1","100","0","NaN","1","100","0","NaN","0","NaN","0","NaN","4","100","0","NaN","0","NaN","2","100","2","100","1","100","0","NaN"
