"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"208","Da igual","7","4.5","2","2.7","5","6.2","0","NaN","0","0","1","2.9","2","6.1","3","13.6","1","12.5","0","NaN","0","0","4","8.5","3","5.7","0","0","2","4.8","3","16.7","0","0","1","3.2","0","0","1","3.8","3","3.6","3","12","1","11.1","0","0","0","NaN"
"209","Poco indispensable","4","2.6","2","2.7","2","2.5","0","NaN","2","3.4","1","2.9","1","3","0","0","0","0","0","NaN","0","0","1","2.1","1","1.9","2","9.5","2","4.8","1","5.6","0","0","1","3.2","0","0","0","0","3","3.6","0","0","1","11.1","0","0","0","NaN"
"210","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"211","Total","155","100","75","100","80","100","0","NaN","58","100","34","100","33","100","22","100","8","100","0","NaN","34","100","47","100","53","100","21","100","42","100","18","100","18","100","31","100","20","100","26","100","83","100","25","100","9","100","38","100","0","NaN"
"212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213","P16a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"214","Muy indispensable","3","42.9","0","0","3","60","0","NaN","2","50","0","0","0","0","1","100","0","NaN","0","NaN","1","50","0","NaN","1","25","1","100","1","33.3","0","NaN","0","NaN","2","100","0","0","0","0","2","50","0","0","0","NaN","1","50","0","NaN"
"215","Indispensable","2","28.6","1","50","1","20","0","NaN","1","25","0","0","1","100","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","0","0","1","33.3","0","NaN","0","NaN","0","0","1","100","0","0","1","25","1","100","0","NaN","0","0","0","NaN"
"216","Da igual","2","28.6","1","50","1","20","0","NaN","1","25","1","100","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","1","100","1","25","0","0","0","NaN","1","50","0","NaN"
"217","Poco indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"218","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"219","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","P16b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"222","Todo el tiempo","55","35.5","31","41.3","24","30","0","NaN","17","29.3","11","32.4","17","51.5","7","31.8","3","37.5","0","NaN","17","50","22","46.8","13","24.5","3","14.3","10","23.8","6","33.3","8","44.4","15","48.4","9","45","7","26.9","23","27.7","9","36","3","33.3","20","52.6","0","NaN"
"223","Entre 12 y 9 horas","26","16.8","10","13.3","16","20","0","NaN","12","20.7","5","14.7","6","18.2","2","9.1","1","12.5","0","NaN","4","11.8","9","19.1","10","18.9","3","14.3","7","16.7","4","22.2","4","22.2","7","22.6","1","5","3","11.5","14","16.9","8","32","0","0","4","10.5","0","NaN"
"224","Entre 8 y 5 horas","39","25.2","21","28","18","22.5","0","NaN","21","36.2","8","23.5","4","12.1","6","27.3","0","0","0","NaN","8","23.5","7","14.9","16","30.2","8","38.1","12","28.6","4","22.2","6","33.3","1","3.2","3","15","13","50","22","26.5","6","24","3","33.3","8","21.1","0","NaN"
"225","Entre 4 y 1 hora","33","21.3","13","17.3","20","25","0","NaN","8","13.8","9","26.5","5","15.2","7","31.8","4","50","0","NaN","5","14.7","9","19.1","12","22.6","7","33.3","12","28.6","3","16.7","0","0","8","25.8","7","35","3","11.5","22","26.5","2","8","3","33.3","6","15.8","0","NaN"
"226","Menos de una hora","2","1.3","0","0","2","2.5","0","NaN","0","0","1","2.9","1","3","0","0","0","0","0","NaN","0","0","0","0","2","3.8","0","0","1","2.4","1","5.6","0","0","0","0","0","0","0","0","2","2.4","0","0","0","0","0","0","0","NaN"
"227","La uso una vez a la semana","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"228","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"229","Total","155","100","75","100","80","100","0","NaN","58","100","34","100","33","100","22","100","8","100","0","NaN","34","100","47","100","53","100","21","100","42","100","18","100","18","100","31","100","20","100","26","100","83","100","25","100","9","100","38","100","0","NaN"
"230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"231","P16b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"232","Todo el tiempo","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"233","Entre 12 y 9 horas","1","14.3","0","0","1","20","0","NaN","0","0","0","0","0","0","1","100","0","NaN","0","NaN","1","50","0","NaN","0","0","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","1","50","0","NaN"
"234","Entre 8 y 5 horas","4","57.1","1","50","3","60","0","NaN","3","75","0","0","1","100","0","0","0","NaN","0","NaN","0","0","0","NaN","3","75","1","100","1","33.3","0","NaN","0","NaN","2","100","1","100","0","0","3","75","1","100","0","NaN","0","0","0","NaN"
"235","Entre 4 y 1 hora","1","14.3","0","0","1","20","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","0","0","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","1","50","0","NaN"
"236","Menos de una hora","1","14.3","1","50","0","0","0","NaN","0","0","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","0","0","0","NaN","0","NaN","0","0","0","0","1","100","1","25","0","0","0","NaN","0","0","0","NaN"
"237","La uso una vez a la semana","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"238","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"239","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"241","P16c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"242","P16_C_CELULAR_Hablar_por_tel_fono","138","89","64","85.3","74","92.5","0","NaN","50","86.2","33","97.1","28","84.8","20","90.9","7","87.5","0","NaN","30","88.2","42","89.4","47","88.7","19","90.5","40","95.2","16","88.9","15","83.3","27","87.1","19","95","21","80.8","74","89.2","23","92","8","88.9","33","86.8","0","NaN"
"243","P16_C_CELULAR_Mandar_mensajes","110","71","59","78.7","51","63.7","0","NaN","44","75.9","24","70.6","19","57.6","16","72.7","7","87.5","0","NaN","27","79.4","35","74.5","35","66","13","61.9","30","71.4","13","72.2","9","50","25","80.6","13","65","20","76.9","56","67.5","21","84","5","55.6","28","73.7","0","NaN"
"244","P16_C_CELULAR_Jugar","36","23.2","20","26.7","16","20","0","NaN","11","19","8","23.5","8","24.2","7","31.8","2","25","0","NaN","17","50","10","21.3","7","13.2","2","9.5","6","14.3","3","16.7","4","22.2","10","32.3","7","35","6","23.1","11","13.3","6","24","2","22.2","17","44.7","0","NaN"
"245","P16_C_CELULAR_O_r_m_sica","72","46.5","38","50.7","34","42.5","0","NaN","23","39.7","15","44.1","17","51.5","13","59.1","4","50","0","NaN","25","73.5","29","61.7","13","24.5","5","23.8","24","57.1","6","33.3","6","33.3","16","51.6","9","45","11","42.3","26","31.3","15","60","6","66.7","25","65.8","0","NaN"
"246","P16_C_CELULAR_Buscar__informaci_n","50","32.3","23","30.7","27","33.8","0","NaN","18","31","12","35.3","10","30.3","9","40.9","1","12.5","0","NaN","16","47.1","14","29.8","16","30.2","4","19","10","23.8","3","16.7","7","38.9","13","41.9","6","30","11","42.3","20","24.1","10","40","3","33.3","17","44.7","0","NaN"
"247","P16_C_CELULAR_Tomar_fotos","73","47.1","42","56","31","38.8","0","NaN","32","55.2","14","41.2","15","45.5","10","45.5","2","25","0","NaN","22","64.7","23","48.9","18","34","10","47.6","21","50","9","50","10","55.6","14","45.2","8","40","11","42.3","33","39.8","14","56","2","22.2","24","63.2","0","NaN"
"248","P16_C_CELULAR_Mandar_mails","47","30.3","23","30.7","24","30","0","NaN","16","27.6","10","29.4","11","33.3","9","40.9","1","12.5","0","NaN","14","41.2","14","29.8","13","24.5","6","28.6","9","21.4","2","11.1","2","11.1","13","41.9","7","35","14","53.8","21","25.3","10","40","2","22.2","14","36.8","0","NaN"
"249","P16_C_CELULAR_Hacer_pagos","16","10.3","4","5.3","12","15","0","NaN","6","10.3","1","2.9","4","12.1","4","18.2","1","12.5","0","NaN","1","2.9","7","14.9","5","9.4","3","14.3","5","11.9","1","5.6","0","0","2","6.5","5","25","3","11.5","10","12","3","12","0","0","3","7.9","0","NaN"
"250","P16_C_CELULAR_Ver__TV","7","4.5","4","5.3","3","3.8","0","NaN","3","5.2","1","2.9","0","0","3","13.6","0","0","0","NaN","4","11.8","1","2.1","1","1.9","1","4.8","0","0","0","0","1","5.6","0","0","3","15","3","11.5","3","3.6","2","8","0","0","2","5.3","0","NaN"
"251","P16_C_CELULAR_Ver_pel_culas","20","12.9","9","12","11","13.8","0","NaN","6","10.3","5","14.7","6","18.2","2","9.1","1","12.5","0","NaN","7","20.6","7","14.9","5","9.4","1","4.8","4","9.5","1","5.6","1","5.6","7","22.6","4","20","3","11.5","6","7.2","3","12","2","22.2","9","23.7","0","NaN"
"252","P16_C_CELULAR_Ver_videos","41","26.5","22","29.3","19","23.8","0","NaN","13","22.4","8","23.5","10","30.3","8","36.4","2","25","0","NaN","18","52.9","13","27.7","8","15.1","2","9.5","12","28.6","4","22.2","4","22.2","10","32.3","7","35","4","15.4","11","13.3","8","32","2","22.2","20","52.6","0","NaN"
"253","P16_C_CELULAR_Comprar_por_internet","16","10.3","9","12","7","8.8","0","NaN","5","8.6","3","8.8","4","12.1","3","13.6","1","12.5","0","NaN","6","17.6","6","12.8","3","5.7","1","4.8","4","9.5","1","5.6","2","11.1","3","9.7","3","15","3","11.5","4","4.8","4","16","0","0","8","21.1","0","NaN"
"254","P16_C_CELULAR_Banca_en_l_nea","19","12.3","8","10.7","11","13.8","0","NaN","9","15.5","2","5.9","5","15.2","2","9.1","1","12.5","0","NaN","2","5.9","10","21.3","5","9.4","2","9.5","4","9.5","2","11.1","1","5.6","2","6.5","3","15","7","26.9","13","15.7","5","20","0","0","1","2.6","0","NaN"
"255","P16_C_CELULAR_Entrar_a_redes_sociales","103","66.5","53","70.7","50","62.5","0","NaN","41","70.7","21","61.8","22","66.7","15","68.2","4","50","0","NaN","25","73.5","34","72.3","35","66","9","42.9","30","71.4","12","66.7","12","66.7","21","67.7","11","55","17","65.4","48","57.8","21","84","5","55.6","29","76.3","0","NaN"
"256","P16_C_CELULAR_Para_trabajar","49","31.6","17","22.7","32","40","0","NaN","18","31","11","32.4","10","30.3","8","36.4","2","25","0","NaN","6","17.6","14","29.8","17","32.1","12","57.1","8","19","3","16.7","8","44.4","6","19.4","7","35","17","65.4","32","38.6","7","28","4","44.4","6","15.8","0","NaN"
"257","P16_C_CELULAR_Para_leer","26","16.8","13","17.3","13","16.2","0","NaN","10","17.2","4","11.8","5","15.2","6","27.3","1","12.5","0","NaN","12","35.3","6","12.8","6","11.3","2","9.5","3","7.1","4","22.2","2","11.1","4","12.9","5","25","8","30.8","7","8.4","6","24","1","11.1","12","31.6","0","NaN"
"258","P16_C_CELULAR_Hacer_tareas___trabajos_____dd","22","14.2","14","18.7","8","10","0","NaN","8","13.8","5","14.7","7","21.2","2","9.1","0","0","0","NaN","11","32.4","5","10.6","5","9.4","1","4.8","1","2.4","6","33.3","5","27.8","3","9.7","5","25","2","7.7","6","7.2","3","12","1","11.1","12","31.6","0","NaN"
"259","P16_C_CELULAR_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"260","Total","155","100","75","100","80","100","0","NaN","58","100","34","100","33","100","22","100","8","100","0","NaN","34","100","47","100","53","100","21","100","42","100","18","100","18","100","31","100","20","100","26","100","83","100","25","100","9","100","38","100","0","NaN"
"261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"262","P16c_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"263","P16_C_TABLET_Hablar_por_tel_fono","1","14.3","0","0","1","20","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","0","0","0","NaN","0","NaN","1","50","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"264","P16_C_TABLET_Mandar_mensajes","2","28.6","0","0","2","40","0","NaN","1","25","0","0","0","0","1","100","0","NaN","0","NaN","1","50","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","1","50","0","0","0","0","1","25","0","0","0","NaN","1","50","0","NaN"
"265","P16_C_TABLET_Jugar","2","28.6","0","0","2","40","0","NaN","1","25","0","0","0","0","1","100","0","NaN","0","NaN","2","100","0","NaN","0","0","0","0","2","66.7","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","2","100","0","NaN"
"266","P16_C_TABLET_O_r_m_sica","3","42.9","1","50","2","40","0","NaN","3","75","0","0","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","2","50","0","0","2","66.7","0","NaN","0","NaN","1","50","0","0","0","0","2","50","0","0","0","NaN","1","50","0","NaN"
"267","P16_C_TABLET_Buscar__informaci_n","4","57.1","0","0","4","80","0","NaN","2","50","0","0","1","100","1","100","0","NaN","0","NaN","1","50","0","NaN","2","50","1","100","1","33.3","0","NaN","0","NaN","2","100","1","100","0","0","2","50","1","100","0","NaN","1","50","0","NaN"
"268","P16_C_TABLET_Tomar_fotos","1","14.3","0","0","1","20","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","0","0","0","NaN","0","NaN","1","50","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"269","P16_C_TABLET_Mandar_mails","4","57.1","0","0","4","80","0","NaN","2","50","0","0","1","100","1","100","0","NaN","0","NaN","1","50","0","NaN","2","50","1","100","1","33.3","0","NaN","0","NaN","2","100","1","100","0","0","2","50","1","100","0","NaN","1","50","0","NaN"
"270","P16_C_TABLET_Hacer_pagos","2","28.6","1","50","1","20","0","NaN","2","50","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","0","0","1","33.3","0","NaN","0","NaN","1","50","0","0","0","0","2","50","0","0","0","NaN","0","0","0","NaN"
"271","P16_C_TABLET_Ver__TV","1","14.3","0","0","1","20","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","0","0","0","NaN","0","NaN","1","50","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"272","P16_C_TABLET_Ver_pel_culas","2","28.6","0","0","2","40","0","NaN","2","50","0","0","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","1","50","0","0","0","0","1","25","0","0","0","NaN","1","50","0","NaN"
